u,g,r,i,z,specClass,redshift,redshifterr
19.538328,18.098862,17.11005,16.659447,16.322697,2,0.156598,0.000138982
18.19673,16.599642,15.729798,15.277874,14.986452,3,0.0740365,0.00144912
19.426016,17.576982,16.591595,16.161413,15.785082,2,0.0902706,0.000171514
18.985138,17.752071,17.172894,16.832926,16.663311,2,0.088652,0.00018011
19.503334,18.117235,17.311182,16.92415,16.616953,2,0.0980692,0.000129937
17.838995,17.47558,17.583838,17.435741,17.47794,3,0.586902,0.00122814
19.164125,18.02735,17.458715,17.114086,16.963156,2,0.119404,0.000111178
18.600645,17.615911,17.066742,16.727518,16.516577,2,0.120104,0.000102282
17.279474,15.6931925,14.917385,14.523344,14.1996,2,0.0355878,8.52733e-05
19.265827,18.035763,17.308256,16.895662,16.604038,2,0.0879861,0.000104274
18.096304,17.144968,16.713871,16.388481,16.226727,2,0.0554765,7.90389e-05
19.451738,19.175304,18.975107,19.011726,18.986256,3,0.880478,0.00224995
17.904314,16.15942,15.298183,14.814188,14.504224,2,0.0695601,9.74445e-05
18.992844,18.831806,18.618355,18.720263,18.802904,3,1.16138,0.00146277
18.33952,17.026693,16.43354,16.111465,15.839688,2,0.0317515,8.90213e-05
18.865072,17.188189,16.648653,16.27703,16.03991,2,0.0462458,8.23958e-05
18.904604,17.60082,17.29767,17.091568,16.971066,2,0.0541298,8.35879e-05
17.448778,15.648253,14.764707,14.260547,13.756865,2,0.0218201,0.000137337
18.971127,17.557537,16.873142,16.421297,16.126,2,0.106075,0.000114622
18.656738,16.74763,15.857064,15.41053,15.071977,2,0.0530246,0.000139953
17.688911,16.319237,15.821772,15.494155,15.290542,2,0.0537229,0.000104813
18.28577,18.01771,17.727928,17.6028,17.421408,3,2.09956,0.0019575
19.45939,18.420591,17.425596,16.996553,16.770903,2,0.224151,0.0008493
17.93153,16.704075,16.199488,15.920305,15.771338,2,0.0297106,0.000101678
17.81729,15.911446,15.090507,14.665974,14.374283,2,0.0544138,0.000172715
18.510893,17.336195,16.783594,16.43852,16.25413,2,0.107863,9.42041e-05
17.35465,15.933037,15.172955,14.8087635,14.597798,2,0.0511356,8.79259e-05
19.281796,17.368933,16.425217,15.986088,15.652153,2,0.0863388,0.000168352
19.243176,18.031,17.50234,17.175854,17.00269,2,0.0878339,7.46796e-05
19.433098,19.263357,19.168821,19.049583,18.906752,3,2.09929,0.00181159
18.440409,17.29461,16.840206,16.80779,16.397907,2,0.0363992,7.53777e-05
17.784416,16.60931,16.06914,15.781715,15.577979,2,0.0309964,7.82853e-05
19.330193,17.81575,17.05264,16.704659,16.426863,2,0.146154,0.000145735
18.653149,17.752556,17.37131,17.082462,16.985582,2,0.077583,8.15378e-05
19.194683,17.918634,17.139036,16.693077,16.419712,2,0.143694,0.000114875
17.291807,15.327212,14.426485,14.000329,13.64351,2,0.0307081,0.000125209
18.584627,17.468115,16.960117,16.707264,16.490307,2,0.0223306,0.000116485
18.765898,17.020832,16.086216,15.65193,15.315212,2,0.0923241,0.000179801
16.693686,15.517388,14.969576,14.687972,14.514644,2,0.0224506,0.000182109
19.379908,17.656603,16.68241,16.19162,15.84948,2,0.161038,0.00014928
19.492619,17.736881,16.871964,16.435406,16.085682,2,0.119521,0.000162437
19.038465,17.904884,17.579933,17.203936,17.334747,2,0.0339635,8.15108e-05
19.515793,18.06929,17.34473,17.155842,16.754126,2,0.13304,0.000190891
18.477766,16.82342,15.966637,15.49533,15.191243,3,0.0931507,0.00129242
19.509811,18.420506,17.898037,17.474394,17.28199,2,0.118689,4.16129e-05
18.99867,19.02144,18.859863,18.519304,18.397636,3,1.76004,0.00144958
19.445852,17.763422,16.81552,16.334814,15.981154,2,0.0735711,0.000184713
18.204514,16.30558,15.395879,14.9313135,14.57725,2,0.0347064,0.000109492
19.24928,17.877962,17.289661,16.87142,16.672894,2,0.0935165,0.000126377
19.256721,18.312057,17.351185,17.105305,17.265999,2,0.0531811,9.91552e-05
19.099699,19.053234,18.918085,18.924032,19.063625,3,1.33503,0.00217017
19.22478,18.169107,17.756872,17.496885,17.351963,2,0.0435532,0.000101494
19.238888,18.050575,17.581131,17.270065,17.077951,2,0.0658099,8.94173e-05
18.604305,17.193615,16.572735,16.203543,15.98165,2,0.0743794,0.000164938
18.954165,17.614264,16.992441,16.640774,16.402473,2,0.0451033,0.000181608
19.532852,18.19927,17.648695,17.305025,17.155827,2,0.0942011,9.27294e-05
18.475925,17.554638,17.127964,16.686026,16.538658,2,0.124313,5.39719e-05
18.499657,17.379875,16.906271,16.56486,16.392303,2,0.106481,4.46049e-05
18.169876,17.125982,16.884558,16.723738,16.595657,2,0.0200768,0.000103024
19.42945,18.965902,18.881536,18.719778,18.277819,3,0.398012,0.00174985
19.13465,17.703617,16.875652,16.488628,16.156126,2,0.133195,0.000141568
18.909077,17.34409,16.638056,16.259438,16.040422,2,0.0834979,0.000158768
19.52023,17.496239,16.498428,16.01326,15.621264,2,0.0734142,0.000170913
18.970753,17.781816,17.314152,16.962875,16.815857,2,0.0743791,8.10097e-05
19.337831,17.27148,16.353586,15.885859,15.537757,2,0.0740497,0.000159286
18.83941,17.588753,17.093264,16.78807,16.615286,2,0.0465371,0.000104548
18.118011,17.116924,16.692656,16.448858,16.25727,2,6.828226e-33,-4.7761606e-20
18.899422,17.19106,16.4586,16.101274,15.864489,2,0.0255263,0.000150475
19.113953,18.906746,18.82157,18.669096,18.77853,3,1.45969,0.002191
17.507757,15.757573,14.978969,14.608741,14.322561,2,0.0294719,0.000172724
17.720747,16.377903,15.7821665,15.473718,15.260545,2,0.0284552,0.00015853
15.958426,14.02941,13.215224,12.817281,12.538671,2,0.0252881,0.000179027
16.914879,14.960524,14.125409,13.743236,13.456773,2,0.0279371,0.000184114
18.36845,18.026503,17.726719,17.722456,17.846848,3,1.18147,0.00173722
18.480602,16.668474,15.825232,15.394916,15.069982,2,0.0271993,8.1698e-05
18.079582,16.934887,16.38755,16.054876,15.85199,2,0.10411,9.67919e-05
18.12928,17.241863,16.920694,16.643585,16.58667,2,0.0622341,7.72178e-05
18.533955,17.534882,17.11612,16.917593,16.72977,2,0.0267781,7.71728e-05
19.42207,19.195305,19.125845,18.91371,18.823483,3,1.91962,0.00204948
19.092714,17.717691,17.211826,16.88538,16.660666,2,0.0626261,7.92824e-05
17.917162,16.984327,16.903585,17.49023,16.167416,2,0.0274947,8.34428e-05
18.507599,17.561798,17.179777,16.917673,16.720308,2,0.0269399,6.91511e-05
18.129076,16.776463,16.132376,15.774027,15.466735,2,0.0270445,7.63916e-05
18.93062,17.7077,16.996264,16.604975,16.304907,2,0.113181,0.000161836
19.115282,17.422987,16.58655,16.14671,15.834394,2,0.0549841,0.000158023
17.034378,15.869839,15.399479,15.052465,14.869235,2,0.0767306,0.000100873
18.458475,16.484962,15.554372,15.125148,14.772447,2,0.0826808,0.00019543
18.496925,17.303343,16.854439,16.59788,16.435736,2,0.0621765,9.53751e-05
19.006187,17.302162,16.484325,16.094316,15.809848,2,0.055524,1.6416327e-12
18.443266,16.77833,16.015493,15.586234,15.249976,2,0.0528139,0.000149727
19.123173,17.73164,16.992258,16.60014,16.284342,2,0.150656,0.00014982
18.781359,18.039883,17.796263,17.719051,17.58526,2,0.0180077,8.17606e-06
18.793226,16.985035,16.15718,15.750201,15.44977,2,0.0467849,0.000160923
17.102407,15.27092,14.571783,14.173959,13.920708,2,0.0435839,0.000105714
18.80347,18.46735,18.454782,18.568876,18.577103,3,0.693708,0.00107467
19.353926,18.28662,17.753601,17.455818,17.33678,2,0.0672123,9.26136e-05
17.164595,15.7406845,15.075114,14.710278,14.436081,2,0.0480796,8.80525e-05
19.40569,18.150225,17.622364,17.270004,17.065512,2,0.078248,8.32369e-05
18.452545,16.913485,16.14882,15.75144,15.50467,2,0.108238,0.000146825
17.35139,15.556086,14.761396,14.359723,14.079819,2,0.0535513,0.000181859
18.12802,16.95276,16.555664,16.265917,16.170618,2,0.0788102,9.91403e-05
18.146576,16.794168,16.140806,15.759159,15.504496,2,0.0765945,0.000151868
19.260939,17.367805,16.351723,15.930499,15.583602,2,0.107589,0.000174602
19.246254,18.046791,17.507547,17.176992,16.931396,2,6.8139675e-33,-2.9211453e+23
19.288788,17.956934,17.261938,16.869692,16.628332,2,0.107457,0.00019955
19.17712,17.271378,16.20409,15.753721,15.372864,2,0.115532,0.000178923
19.251318,18.146511,17.711775,17.422033,17.264442,2,0.0958397,4.40259e-05
18.510414,17.469978,16.993536,16.744902,16.599611,2,0.0304861,7.64259e-05
17.241188,15.864481,15.253676,14.962506,14.736933,2,0.0305241,0.000145688
19.224686,18.172583,17.770954,17.50725,17.393349,2,0.0970759,8.56517e-05
19.32421,17.56314,16.822939,16.471783,16.20448,2,0.0299023,0.000152366
17.875637,16.08176,15.287869,14.915992,14.636982,2,0.0444058,0.000175829
19.196987,19.122463,19.02648,19.098524,19.074877,3,1.0099,-1720.3141
19.497421,17.919893,17.162603,16.76832,16.46341,2,0.0545205,0.00018028
15.986053,14.6721325,14.083016,13.763247,13.6100445,2,0.0203963,0.000102316
18.770252,17.552845,17.023096,16.667326,16.433367,2,0.0580288,8.02413e-05
19.260271,18.989557,18.922756,18.968632,18.866192,2,0.0206896,9.22406e-05
19.153687,17.037727,16.091322,15.628112,15.260115,2,0.057731,0.000165635
17.685732,16.18104,15.483975,15.1013565,14.807856,2,0.0463794,0.000194493
17.80534,16.638998,16.073477,15.7468195,15.534738,2,0.0449735,0.000109682
19.111042,18.102163,17.589598,17.246325,17.054432,2,0.119531,9.39529e-05
18.762957,17.089544,16.329287,15.913083,15.611267,2,0.0457265,0.00016599
18.131025,16.296816,15.461622,15.058467,14.720155,2,0.0453801,0.000204902
19.405476,19.254612,19.152487,19.023027,19.231941,3,1.44233,0.00202258
19.465908,17.930044,17.065025,16.626553,16.276226,2,0.118544,0.000168226
18.819048,17.051018,16.103445,15.653748,15.29311,2,0.119718,0.000160752
17.552895,15.863393,15.126441,14.766803,14.518639,2,0.0477931,0.000157919
17.9643,16.470726,15.927412,15.599956,15.4267645,2,0.0427666,9.09937e-05
18.013641,17.135595,16.59761,16.224691,16.048115,3,0.120299,0.00097824
18.031223,16.113611,15.273479,14.868903,14.556818,2,0.0449261,0.000170802
18.732155,17.200722,16.381086,15.919095,15.580533,2,0.0597772,9.32097e-05
18.54541,16.51379,15.657076,15.2166,14.881826,2,0.0459557,0.000163716
19.271818,18.123806,17.554283,17.216425,16.969137,2,0.126863,4.66361e-05
19.482126,17.273075,16.198141,15.738539,15.371478,2,0.115866,0.000173851
18.826544,18.790632,18.739098,18.52844,18.39746,3,1.84873,0.00139657
19.337368,17.445503,16.453812,16.018671,15.68118,2,0.115152,0.000132633
19.295773,17.420418,16.551815,16.13531,15.841801,2,0.0600711,0.000154755
19.029663,17.119432,16.229942,15.817257,15.505185,2,0.058138,0.00017045
18.278316,16.416637,15.472448,14.975682,14.592845,2,0.0566493,0.000160133
18.844477,17.598423,16.96853,16.569284,16.298405,2,0.0558195,0.000206498
19.278706,17.226734,16.315668,15.877802,15.528472,2,0.0578451,0.000179389
18.610664,17.442917,16.716148,16.324427,16.083464,2,0.140879,0.000217344
18.872023,16.985619,16.121338,15.682958,15.352523,2,0.0600782,0.000154412
18.088593,17.81534,17.463434,17.325241,17.224756,3,0.247304,0.00114213
18.559134,17.069927,16.27515,15.837421,15.538459,2,0.116267,0.000159383
18.40641,16.42881,15.5013,15.055069,14.713658,2,0.0591657,0.000195782
18.853645,17.823008,17.42916,17.124308,16.991247,2,0.0555567,7.41286e-05
19.391512,17.751,16.8355,16.40032,16.090746,2,0.113733,0.000137479
18.60232,17.600645,17.18439,16.830925,16.682373,2,0.0699755,7.53816e-05
18.64735,17.565844,16.98776,16.656837,16.439947,2,0.140782,6.0139e-05
18.726095,17.317484,16.635826,16.251205,16.021212,2,0.0714201,0.000165994
19.301992,19.290522,19.334072,19.061255,19.085226,3,1.87164,0.00233772
19.034958,18.144583,17.818132,17.570229,17.57069,2,0.0614965,8.22823e-05
18.186726,16.240648,15.3505,14.938405,14.630825,2,0.0606762,0.000167622
19.036295,18.048172,17.645205,17.348991,17.266747,2,0.114593,5.42512e-05
17.073689,15.29953,14.479186,14.072145,13.779726,2,0.0576691,0.000169262
18.550293,16.93463,16.23963,15.917865,15.71677,2,0.0612345,0.000138746
18.852875,17.865318,17.66592,17.363394,17.249271,2,0.0461567,3.55986e-05
18.799522,18.628786,18.339062,18.52402,18.684896,3,1.07141,0.00202185
18.553267,16.947977,16.102354,15.659933,15.336308,2,0.0602129,0.000172524
19.47577,17.545261,16.716417,16.306591,16.003029,2,0.0546601,0.000164299
17.729855,16.151789,15.550407,15.209823,14.997045,2,0.0550133,0.000171157
18.615513,17.993904,18.083176,18.042723,17.823517,4,2.37004,0.000992393
18.93832,18.75483,18.689081,18.538408,18.611292,3,1.54391,0.00235299
17.509233,15.590271,14.712345,14.302361,13.967529,2,0.0335858,0.000184334
18.97921,17.695515,17.192995,16.901754,16.699562,2,0.0516812,0.000107539
17.668633,16.19579,15.456729,15.060794,14.788978,2,0.0526463,0.000159019
19.391283,18.0881,17.767822,17.497683,17.487736,2,0.0465926,8.46726e-05
17.861446,16.561617,15.913835,15.513239,15.295418,2,0.0569628,9.11157e-05
19.350412,17.443865,16.508589,16.0131,15.668106,2,0.0571403,0.000156516
17.72625,16.48838,15.951296,15.540363,15.339299,2,0.0622761,8.64344e-05
19.075825,17.813286,17.027674,16.564306,16.361685,2,0.0706364,9.76873e-05
17.895824,15.973234,15.090339,14.658453,14.34929,2,0.0556115,0.000205356
18.832516,16.803684,15.907975,15.465183,15.154533,2,0.0557623,0.000173281
18.525759,16.539606,15.658763,15.23684,14.928774,2,0.0556934,0.000162963
19.288118,17.424736,16.517685,16.182774,15.7519455,2,0.0556191,0.00016373
19.30177,17.740345,16.923008,16.49892,16.186615,2,0.115174,0.00013762
19.344257,18.01695,17.3085,16.893946,16.635498,2,0.0809116,0.000156036
19.44893,17.909023,17.126297,16.701689,16.393597,2,0.10395,0.000164722
18.384192,17.506308,17.271496,17.115572,17.07942,2,0.0282203,7.71926e-05
19.463316,18.02573,17.389257,17.030025,16.844364,2,0.12165,0.00015934
19.45235,17.475931,16.571114,16.233532,15.901953,2,0.0645179,0.000158025
18.998667,18.730318,18.680166,18.748526,18.704264,3,0.885092,0.001488
19.039835,17.109453,16.257578,15.848908,15.584747,2,0.0632887,0.000160992
19.439835,17.663664,16.617456,16.13719,15.703743,2,0.130253,0.000144696
18.611261,16.699785,15.812989,15.397944,15.075637,2,0.0639878,0.000182795
19.02596,18.946297,18.82009,18.612728,18.415934,3,1.95743,0.00233847
18.130564,16.292023,15.456109,15.051185,14.743839,2,0.0740172,0.000165155
18.786943,17.98141,17.813173,17.614927,17.564337,2,0.0557022,8.33307e-05
19.39394,18.323763,17.70726,17.32917,17.05581,2,6.816088e-33,-337663820000000.0
19.244036,17.954285,17.23889,16.80138,16.54553,2,0.108165,0.000157851
18.520699,16.662079,15.849647,15.441859,15.149719,2,0.0561956,0.000169472
17.940128,16.87148,16.411598,16.115929,15.9148,2,0.0553035,7.48934e-05
18.896906,17.628485,16.914148,16.531801,16.289135,2,0.132587,0.000156064
16.558777,14.771073,14.086739,13.772886,13.517184,2,0.0280263,9.51159e-05
19.542236,17.660511,16.784382,16.396608,16.064974,2,0.056241,0.000148286
17.63138,16.607695,16.25479,15.985159,15.830904,2,0.0553132,7.77426e-05
16.5324,15.685127,15.1535635,14.790501,14.565415,3,0.0551343,0.00120372
18.750694,16.804197,15.928931,15.524615,15.235937,2,0.0653416,0.000166317
19.241879,17.960302,17.329659,16.954287,16.742903,2,0.0733311,7.99556e-05
19.406755,17.202934,15.963915,15.487575,15.144601,2,0.1507,0.000183005
18.502022,16.56199,15.712607,15.261918,14.935871,2,0.0584936,0.000167293
18.621593,17.615986,17.204325,16.880512,16.77921,2,0.072994,8.27666e-05
19.235725,18.003508,17.102783,16.665442,16.322783,2,0.129896,0.000125808
17.82028,16.661797,16.240774,15.958794,15.80603,2,0.0728259,8.51595e-05
18.551208,18.146238,18.121815,18.18431,18.024597,3,0.703297,0.0014268
19.169802,18.951698,18.719543,18.695814,18.78605,3,1.15258,0.00195968
19.44687,18.384932,17.600502,17.136366,16.886759,2,0.129877,0.000101221
19.116581,17.156366,16.272917,15.825266,15.460148,2,0.0578556,0.000163057
19.252357,18.058048,17.316061,16.920954,16.65645,2,0.179316,9.5643e-05
19.004133,17.19139,16.304535,15.914493,15.576118,2,0.133309,0.000135907
19.535671,17.6972,16.72828,16.309984,15.953763,2,0.128943,0.000136016
19.411413,18.200552,17.688814,17.34534,17.180769,2,0.107502,5.99674e-05
19.59675,19.023836,18.585073,18.444647,18.393133,3,1.21803,0.00149282
15.575314,15.0492115,14.802153,15.078376,15.064774,2,0.0037214,6.42269e-06
19.417336,18.014397,17.411144,16.981806,16.70727,2,0.0732546,8.09508e-05
18.807293,17.661394,17.158123,16.847073,16.666243,2,0.0894638,0.000205101
18.29798,16.167343,15.152728,14.733787,14.371585,2,0.0859301,0.000192052
19.466589,17.72113,16.924742,16.54293,16.277655,2,0.0321931,0.000162091
18.42372,17.06483,16.463554,16.084476,15.851271,2,0.0443217,9.05124e-05
18.84219,18.69112,18.655682,18.392021,18.423706,3,1.64795,0.00201438
18.684258,18.510576,18.44207,18.2102,18.105688,3,1.87599,0.00192989
19.081543,17.949833,17.384665,17.008238,16.781591,2,0.0959765,9.07883e-05
19.009085,17.912714,17.356005,16.994633,16.814266,2,0.0953016,8.96629e-05
18.877378,17.37579,16.785679,16.394537,16.170921,2,0.0666926,8.13375e-05
19.49617,17.911427,17.094055,16.676737,16.352491,2,0.103694,0.000129577
19.042805,17.898346,17.393553,17.027542,16.805832,2,0.0698906,8.82472e-05
19.153471,18.84781,18.861006,18.644352,18.731848,3,1.62517,0.00255245
18.76317,18.689602,18.42129,18.378712,18.492146,3,1.29416,0.00217554
18.81865,17.9235,17.586357,17.297098,17.228922,2,0.104365,4.67625e-05
19.278795,18.29023,17.766487,17.383087,17.236032,2,0.125508,5.66755e-05
19.47877,17.613775,16.457361,15.886669,15.405989,2,0.123633,0.000170737
17.796167,17.84024,17.734997,17.768911,17.133795,3,0.284247,0.00153803
18.412416,17.300346,17.015146,16.831865,16.702929,2,0.045103,7.76162e-05
17.09051,15.961218,15.374345,15.185944,15.138339,2,0.00390643,0.000144449
18.073465,17.032606,16.706701,16.457329,16.336582,2,0.0358156,7.54383e-05
19.314934,18.241098,17.817675,17.511307,17.45558,2,0.0440644,8.36603e-05
18.373419,16.386091,15.49475,15.090727,14.76507,2,0.0444425,0.000161856
16.87842,14.878393,13.921615,13.476568,13.131506,2,0.0445784,0.000240561
18.00058,16.165564,15.312069,14.892674,14.595737,2,0.0443694,0.000166641
18.871323,17.218214,16.346167,15.927642,15.610403,2,0.066726,0.000170439
19.59717,18.249302,17.484337,17.071589,16.747345,2,0.11635,0.000156738
19.457453,17.522408,16.555191,16.028988,15.615809,2,0.0659537,0.000161079
18.761957,17.2274,16.665512,16.336761,16.116089,2,0.0641881,0.000163854
18.848797,17.607368,17.100395,16.797176,16.58455,2,0.0428063,0.000184276
16.612612,16.599295,16.742088,16.48607,16.393824,2,0.0156747,0.000128285
18.688946,17.671865,17.355822,17.158226,16.999254,2,0.0310073,7.31293e-05
17.946299,16.682291,16.063951,15.682007,15.426056,2,0.075476,0.000201169
18.915586,17.591814,16.866608,16.465082,16.171446,2,0.1167,0.000166104
19.08153,17.986403,17.43211,17.08556,16.930202,2,0.075337,7.50356e-05
19.159668,18.025599,17.428879,17.067787,16.79136,2,0.043285,9.7114e-05
19.315447,18.194246,17.709267,17.407448,17.265224,2,0.0954305,8.78505e-05
18.162315,16.619995,15.928342,15.534077,15.239179,2,0.0321776,0.000196716
18.140524,16.9014,16.359879,16.042015,15.808511,2,0.0422697,8.61669e-05
18.066442,16.79978,16.210718,15.874306,15.597218,2,0.0432266,8.59614e-05
19.113482,17.873848,17.068008,16.664026,16.384495,2,0.152613,0.000174269
19.381248,18.200752,17.626982,17.188854,17.045864,2,0.151249,5.42341e-05
19.238903,17.495739,16.594797,16.175362,15.831106,2,0.1074,0.000123915
19.271788,17.189766,16.322367,15.880225,15.580441,2,0.0948483,0.000137262
19.456154,18.372993,17.482164,17.042084,16.739803,2,0.172025,0.000978148
19.014507,17.042086,16.051895,15.583262,15.209549,2,0.107355,0.000172214
19.431753,17.46104,16.468655,16.033058,15.666853,2,0.11083,0.000157102
19.542635,18.045357,17.18711,16.771692,16.489082,2,0.117934,0.000139778
16.18058,15.291717,14.897541,14.767315,14.5982,2,0.015549,6.50682e-06
19.169443,19.105034,18.950811,18.94348,18.934385,3,1.36015,0.00173866
19.289154,17.321247,16.304256,15.85265,15.50574,2,0.114062,0.000169181
18.016193,16.183771,15.368146,14.964143,14.664418,2,0.0390024,0.000181964
